PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
202694,2.5,1.3,1.1,4.15,4.45,3.85,15-16
203935,1.9,1.0,0.9,4.18,4.5,3.9,15-16
201977,1.3,0.7,0.6,4.2,4.46,3.94,15-16
201596,1.5,0.9,0.7,4.08,4.51,3.65,15-16
1626209,1.4,0.7,0.6,4.58,4.99,4.18,15-16
203900,1.1,0.6,0.5,4.28,4.52,4.06,15-16
202693,1.6,0.9,0.8,3.87,4.17,3.6,15-16
201578,0.7,0.4,0.4,3.89,4.11,3.67,15-16
101107,2.0,1.1,0.9,4.23,4.63,3.83,15-16
203486,1.8,1.0,0.8,4.23,4.51,3.94,15-16
2440,2.1,1.1,0.9,4.3,4.67,3.91,15-16
2588,0.5,0.3,0.2,4.35,4.7,3.89,15-16
203521,1.7,0.9,0.8,4.25,4.6,3.9,15-16
203090,1.4,0.7,0.6,4.43,4.69,4.16,15-16
1897,1.1,0.6,0.5,4.09,4.28,3.9,15-16
203086,1.4,0.8,0.6,3.9,4.16,3.62,15-16
201563,1.3,0.7,0.6,4.33,4.72,3.99,15-16
203487,2.3,1.2,1.1,4.45,4.86,4.07,15-16
203077,2.2,1.1,1.0,4.47,4.65,4.29,15-16
201144,2.2,1.2,1.0,4.3,4.6,3.98,15-16
2399,1.7,0.9,0.7,4.48,4.9,4.03,15-16
2034,0.6,0.3,0.3,4.21,4.62,3.83,15-16
203488,0.7,0.4,0.3,4.51,4.96,4.08,15-16
203118,1.1,0.6,0.5,4.43,4.84,4.05,15-16
203101,1.0,0.5,0.5,4.39,4.59,4.19,15-16
203141,1.5,0.8,0.7,4.21,4.67,3.74,15-16
203956,0.3,0.2,0.1,4.49,4.7,4.05,15-16
2590,1.3,0.7,0.6,4.16,4.39,3.92,15-16
101145,2.3,1.2,1.1,4.09,4.4,3.79,15-16
1626149,0.7,0.3,0.3,4.3,4.67,3.99,15-16
1626167,1.6,0.9,0.8,4.29,4.62,3.97,15-16
101126,0.8,0.5,0.4,4.47,4.51,4.42,15-16
1737,0.3,0.1,0.1,3.97,4.25,3.68,15-16
202357,1.3,0.7,0.6,4.28,4.7,3.87,15-16
2403,1.3,0.6,0.6,4.02,4.24,3.82,15-16
203457,2.0,1.1,0.9,4.2,4.43,3.95,15-16
2555,0.8,0.4,0.4,4.2,4.5,3.9,15-16
201156,1.2,0.7,0.6,3.91,4.13,3.68,15-16
201587,2.5,1.4,1.1,4.36,4.73,3.98,15-16
203917,1.9,1.0,0.8,4.48,4.76,4.19,15-16
203999,1.5,0.8,0.7,4.18,4.57,3.8,15-16
