PLAYER_ID,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,SEASON
1630241,19.7,11.2,0.8,2.52,1.75,0.212,0.2,0.0,0.0,21-22
1630572,14.2,7.1,0.4,1.58,0.68,0.264,0.3,0.1,1.7,21-22
1630583,14.7,8.9,0.5,1.98,0.93,0.275,0.6,0.2,1.7,21-22
1630567,66.7,32.6,3.2,2.9,2.17,0.23,2.2,1.7,5.5,21-22
1630575,3.0,2.0,0.2,3.39,2.5,0.167,0.0,0.0,0.0,21-22
203816,13.0,9.0,0.7,3.08,2.77,0.308,0.0,0.0,0.0,21-22
1629635,11.0,7.5,0.5,2.67,1.86,0.636,0.5,0.0,1.5,21-22
1628400,13.6,7.0,0.4,1.97,0.9,0.24,0.4,0.2,1.4,21-22
201586,22.7,13.6,0.6,1.59,0.39,0.297,1.7,0.9,2.9,21-22
203552,54.2,37.1,3.0,3.28,2.51,0.277,0.1,0.0,0.1,21-22
1628983,78.3,28.1,7.3,5.6,5.11,0.313,0.3,0.2,0.7,21-22
1629003,40.0,19.5,2.8,4.16,3.58,0.205,0.1,0.0,0.3,21-22
1629783,11.0,5.0,0.5,2.48,1.91,0.091,0.0,0.0,1.0,21-22
1627885,18.0,8.5,0.7,2.42,1.94,0.111,0.0,0.0,1.5,21-22
1630536,7.7,3.0,0.7,5.07,3.92,0.07,0.0,0.0,0.0,21-22
1630219,12.7,5.7,0.8,3.83,3.06,0.225,0.1,0.0,0.2,21-22
203524,14.0,6.8,0.4,1.57,0.62,0.044,0.2,0.0,1.0,21-22
203915,61.0,25.8,5.2,5.14,4.29,0.225,0.4,0.1,0.4,21-22
1626169,31.0,16.2,1.0,1.89,1.09,0.215,1.0,0.1,1.6,21-22
201939,76.9,30.9,5.6,4.36,4.06,0.331,0.7,0.0,1.4,21-22
1628425,17.5,9.5,0.6,2.12,1.36,0.187,0.1,0.0,0.6,21-22
203500,38.6,23.3,1.2,1.86,0.44,0.182,5.6,1.4,7.8,21-22
1629004,16.1,10.4,0.6,2.24,1.41,0.283,0.2,0.0,0.6,21-22
204456,58.0,19.8,4.4,4.52,4.29,0.146,0.6,0.0,1.3,21-22
1629605,7.5,4.2,0.3,2.37,0.46,0.145,0.1,1.1,1.9,21-22
201959,21.1,10.7,0.4,1.26,0.41,0.208,1.3,0.4,3.2,21-22
1629659,43.3,22.1,2.5,3.5,2.69,0.23,0.9,0.2,1.1,21-22
1627752,21.0,12.0,0.7,2.01,1.02,0.346,0.2,0.0,0.5,21-22
1629611,43.3,21.9,2.5,3.44,2.68,0.25,0.9,0.1,2.3,21-22
1629056,25.7,15.0,1.1,2.66,2.3,0.407,0.2,0.0,0.7,21-22
203082,28.8,20.7,1.3,2.71,1.79,0.346,0.3,0.0,0.3,21-22
1626179,68.4,36.2,4.1,3.64,3.11,0.284,0.4,0.0,0.8,21-22
1630678,26.0,16.3,0.7,1.54,0.73,0.371,1.4,0.2,4.6,21-22
201152,30.8,18.8,1.0,1.92,0.85,0.201,2.5,0.9,3.5,21-22
203648,12.7,6.5,0.5,2.29,1.53,0.28,0.5,0.2,2.5,21-22
