PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
1630201,3.3,0.4,1.2,0.377,0.3,0.4,1.2,0.358,1.6,0.3,0.2,22-23
1631103,4.7,1.4,2.7,0.539,0.3,0.3,3.2,0.668,1.5,0.3,0.3,22-23
1627763,11.3,2.2,4.5,0.497,1.2,1.5,5.9,0.52,5.0,1.3,0.7,22-23
1630792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22-23
1627736,2.9,0.7,1.4,0.479,0.2,0.2,1.6,0.545,1.0,0.3,0.2,22-23
1628370,9.1,1.5,2.9,0.507,1.1,1.2,4.2,0.463,4.6,1.5,0.7,22-23
1629603,0.5,0.2,0.3,0.833,0.0,0.0,0.5,1.0,0.1,0.0,0.1,22-23
1630699,1.8,0.3,0.6,0.516,0.2,0.2,0.8,0.43,0.7,0.1,0.3,22-23
202694,2.9,0.9,1.8,0.487,0.2,0.2,1.9,0.665,0.8,0.2,0.1,22-23
203935,7.2,1.3,2.4,0.523,0.5,0.8,3.1,0.437,3.5,0.8,0.6,22-23
1631109,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22-23
1628365,12.0,2.5,5.0,0.502,0.7,0.9,5.8,0.485,5.6,1.5,0.7,22-23
202693,0.3,0.1,0.1,0.6,0.0,0.0,0.2,0.5,0.2,0.0,0.0,22-23
1630250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,22-23
1628963,2.4,0.8,1.6,0.5,0.5,0.6,2.2,0.892,0.5,0.0,0.1,22-23
203486,1.7,0.4,0.7,0.673,0.3,0.5,1.2,0.691,0.6,0.1,0.1,22-23
1629680,1.0,0.1,0.4,0.296,0.1,0.1,0.3,0.29,0.4,0.2,0.1,22-23
1630346,0.2,0.0,0.2,0.2,0.0,0.0,0.1,0.286,0.0,0.0,0.0,22-23
203521,1.5,0.2,0.5,0.353,0.1,0.1,0.4,0.298,0.9,0.3,0.0,22-23
1631108,0.9,0.1,0.3,0.385,0.1,0.1,0.3,0.351,0.5,0.1,0.0,22-23
1629622,3.3,0.6,1.4,0.438,0.2,0.3,1.4,0.431,1.5,0.4,0.2,22-23
1628467,0.8,0.2,0.3,0.7,0.2,0.3,0.6,0.767,0.3,0.1,0.1,22-23
1630593,4.2,1.0,1.9,0.56,0.1,0.1,2.3,0.54,1.8,0.6,0.4,22-23
203086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22-23
1629662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22-23
1630695,0.7,0.3,0.6,0.5,0.0,0.0,0.6,0.8,0.1,0.1,0.0,22-23
203487,4.5,1.3,2.0,0.625,1.0,1.5,3.5,0.778,1.5,0.5,0.0,22-23
1630701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22-23
1629008,2.5,0.8,1.5,0.554,0.3,0.4,2.0,0.782,0.5,0.0,0.3,22-23
1628969,8.7,2.3,4.6,0.492,1.4,1.6,6.3,0.718,2.6,0.5,0.4,22-23
201144,8.9,1.4,3.1,0.463,0.7,0.9,3.7,0.412,4.7,1.4,0.5,22-23
203488,0.3,0.0,0.1,0.5,0.1,0.1,0.2,0.545,0.2,0.0,0.0,22-23
1630540,1.5,0.2,0.6,0.316,0.1,0.2,0.5,0.34,0.7,0.4,0.0,22-23
1629011,0.1,0.0,0.0,1.0,0.0,0.0,0.1,1.333,0.0,0.0,0.0,22-23
1628964,0.2,0.0,0.1,0.333,0.1,0.1,0.1,0.778,0.0,0.0,0.0,22-23
1628420,5.3,1.3,2.6,0.522,0.4,0.4,3.1,0.588,2.3,0.6,0.2,22-23
1626149,0.4,0.1,0.3,0.4,0.1,0.1,0.3,0.818,0.0,0.0,0.1,22-23
1629021,1.7,0.6,1.0,0.569,0.5,0.6,1.8,1.04,0.3,0.1,0.1,22-23
1629650,0.1,0.0,0.0,1.0,0.0,0.1,0.1,1.5,0.0,0.0,0.0,22-23
1630541,1.6,0.3,0.6,0.6,0.2,0.3,0.9,0.559,0.8,0.2,0.1,22-23
1631217,0.3,0.1,0.2,0.5,0.0,0.1,0.3,0.857,0.0,0.0,0.1,22-23
1626167,1.9,0.7,1.1,0.614,0.5,0.7,1.9,1.026,0.1,0.0,0.2,22-23
1630230,5.3,1.4,2.7,0.493,0.7,0.9,3.6,0.674,1.5,0.4,0.5,22-23
1629642,2.7,0.7,1.4,0.494,0.2,0.3,1.7,0.612,0.9,0.2,0.2,22-23
1631466,4.8,1.0,2.0,0.5,0.5,0.5,2.5,0.526,2.0,0.3,0.5,22-23
1630233,1.2,0.3,0.5,0.611,0.5,0.6,1.1,0.87,0.3,0.1,0.1,22-23
1629675,3.0,1.1,1.7,0.632,0.4,0.6,2.6,0.876,0.6,0.1,0.3,22-23
1629674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22-23
203457,0.2,0.0,0.1,0.0,0.1,0.1,0.1,0.5,0.0,0.0,0.1,22-23
1629651,1.7,0.6,1.1,0.561,0.2,0.4,1.5,0.905,0.3,0.1,0.1,22-23
