PLAYER_ID,SEASON
2736,17-18
1627781,17-18
1627763,17-18
1627098,17-18
1626259,17-18
1627736,17-18
1628370,17-18
1628493,17-18
1938,17-18
202705,17-18
201188,17-18
101162,17-18
201158,17-18
1627875,17-18
202694,17-18
1627779,17-18
203935,17-18
201596,17-18
1626209,17-18
203900,17-18
1628365,17-18
202693,17-18
1627737,17-18
203104,17-18
201578,17-18
1627850,17-18
101107,17-18
203486,17-18
1627856,17-18
1628475,17-18
203521,17-18
203090,17-18
1628467,17-18
203086,17-18
201563,17-18
203487,17-18
203077,17-18
201144,17-18
1628455,17-18
203488,17-18
203118,17-18
203101,17-18
1628462,17-18
1628495,17-18
1627851,17-18
203141,17-18
1628420,17-18
1626149,17-18
1627988,17-18
1626167,17-18
203489,17-18
1628513,17-18
202357,17-18
2403,17-18
203457,17-18
2555,17-18
201156,17-18
201587,17-18
1627852,17-18
1628502,17-18
203917,17-18
203999,17-18
202703,17-18
202696,17-18
203943,17-18
1626181,17-18
1628384,17-18
1627855,17-18
204179,17-18
201600,17-18
201956,17-18
203490,17-18
200782,17-18
1628408,17-18
1627783,17-18
1626192,17-18
201976,17-18
1627775,17-18
202335,17-18
201988,17-18
2200,17-18
202331,17-18
200794,17-18
1627835,17-18
203112,17-18
202347,17-18
1626188,17-18
1626154,17-18
200765,17-18
201196,17-18
1626173,17-18
203526,17-18
101109,17-18
203493,17-18
203687,17-18
202704,17-18
2210,17-18
1626158,17-18
201937,17-18
203496,17-18
201577,17-18
203918,17-18
203585,17-18
1628681,17-18
1627758,17-18
1626178,17-18
1626220,17-18
200752,17-18
203497,17-18
201566,17-18
201583,17-18
1627853,17-18
1626257,17-18
1626155,17-18
203816,17-18
203930,17-18
1628400,17-18
201586,17-18
203498,17-18
203894,17-18
203499,17-18
1627885,17-18
2733,17-18
202714,17-18
1628414,17-18
1627746,17-18
203524,17-18
203915,17-18
1626169,17-18
201939,17-18
1628425,17-18
203500,17-18
1628388,17-18
204456,17-18
203933,17-18
201959,17-18
204028,17-18
1627752,17-18
1628390,17-18
203082,17-18
1626179,17-18
200757,17-18
201152,17-18
1628418,17-18
1627748,17-18
204025,17-18
203501,17-18
1627817,17-18
202389,17-18
1627789,17-18
202699,17-18
203107,17-18
2754,17-18
1628396,17-18
2225,17-18
203503,17-18
1628470,17-18
204037,17-18
1626203,17-18
2772,17-18
202344,17-18
203504,17-18
1626168,17-18
203590,17-18
202684,17-18
203584,17-18
1627786,17-18
1628463,17-18
1628416,17-18
203898,17-18
204020,17-18
1628399,17-18
1627755,17-18
203092,17-18
201936,17-18
1627820,17-18
2199,17-18
1626145,17-18
2617,17-18
203505,17-18
203506,17-18
1713,17-18
1626205,17-18
1627735,17-18
1627215,17-18
201961,17-18
1627782,17-18
1628411,17-18
202325,17-18
202083,17-18
203115,17-18
1626161,17-18
203186,17-18
1626195,17-18
201163,17-18
204098,17-18
1628504,17-18
202918,17-18
1627812,17-18
1628380,17-18
203897,17-18
2216,17-18
2585,17-18
1627753,17-18
