PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
201188,0.47,0.53,0.375,0.03,0.517,0.042,0.108,0.169,0.344,0.661,0.339,1.0,0.0,0.824,0.176,19-20
201158,0.433,0.567,0.31,0.188,0.557,0.102,0.133,0.114,0.122,0.893,0.107,0.896,0.104,0.894,0.106,19-20
202694,0.57,0.43,0.412,0.219,0.412,0.072,0.176,0.121,0.194,0.366,0.634,0.789,0.211,0.535,0.465,19-20
203935,0.421,0.579,0.307,0.041,0.53,0.128,0.163,0.138,0.265,0.303,0.697,0.723,0.277,0.527,0.473,19-20
1629621,0.5,0.5,0.182,0.0,0.545,0.455,0.273,0.0,0.182,0.0,1.0,1.0,0.0,0.667,0.333,19-20
1626209,0.642,0.358,0.531,0.078,0.281,0.266,0.188,0.207,0.453,0.441,0.559,0.917,0.083,0.565,0.435,19-20
1628365,0.825,0.175,0.743,0.166,0.124,0.143,0.133,0.151,0.577,0.3,0.7,0.833,0.167,0.354,0.646,19-20
202693,0.502,0.498,0.411,0.089,0.471,0.07,0.118,0.13,0.321,0.635,0.365,0.977,0.023,0.783,0.217,19-20
1629741,0.471,0.529,0.428,0.081,0.434,0.231,0.138,0.249,0.347,0.568,0.432,0.96,0.04,0.726,0.274,19-20
1629716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19-20
1627737,0.899,0.101,0.737,0.018,0.044,0.137,0.219,0.141,0.719,0.743,0.257,1.0,0.0,0.752,0.248,19-20
1628963,0.868,0.132,0.8,0.097,0.065,0.119,0.135,0.162,0.703,0.635,0.365,1.0,0.0,0.654,0.346,19-20
101107,0.416,0.584,0.367,0.035,0.49,0.055,0.143,0.134,0.332,0.667,0.333,0.982,0.018,0.815,0.185,19-20
203486,0.983,0.017,0.81,0.009,0.0,0.071,0.19,0.169,0.801,0.723,0.277,0.0,0.0,0.723,0.277,19-20
1629680,0.408,0.592,0.367,0.013,0.551,0.2,0.082,0.216,0.354,0.732,0.268,1.0,0.0,0.866,0.134,19-20
1629760,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19-20
1629744,0.34,0.66,0.257,0.178,0.698,0.149,0.045,0.183,0.079,0.769,0.231,0.957,0.043,0.89,0.11,19-20
203521,0.48,0.52,0.463,0.034,0.356,0.023,0.181,0.073,0.429,0.317,0.683,0.905,0.095,0.516,0.484,19-20
