PLAYER_ID,PASSES_MADE,PASSES_RECEIVED,SECONDARY_AST,POTENTIAL_AST,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON
202338,10.9,9.7,0.1,1.0,0.5,0.029,0.047,13-14
203114,32.3,32.5,0.3,4.6,2.7,0.065,0.083,13-14
2550,54.2,58.9,0.9,9.3,5.2,0.072,0.097,13-14
202691,18.6,31.3,0.3,4.2,2.9,0.121,0.154,13-14
977,51.7,62.0,1.3,13.2,8.3,0.123,0.161,13-14
201585,20.4,13.4,0.2,1.3,0.8,0.024,0.037,13-14
2743,28.4,20.3,0.1,2.7,1.2,0.034,0.043,13-14
2594,33.9,32.9,0.3,5.3,3.4,0.086,0.1,13-14
200768,67.6,77.1,0.8,14.3,8.7,0.11,0.129,13-14
203124,23.6,17.3,0.1,2.5,1.4,0.048,0.058,13-14
202713,24.6,18.3,0.2,1.9,1.1,0.037,0.045,13-14
202681,56.1,71.5,0.5,11.4,7.2,0.109,0.128,13-14
200746,42.5,44.0,0.6,5.7,3.4,0.061,0.081,13-14
202362,38.2,41.0,0.5,9.0,5.4,0.12,0.142,13-14
202498,5.2,4.6,0.0,1.0,0.6,0.115,0.115,13-14
202361,11.1,8.9,0.0,1.2,0.6,0.05,0.053,13-14
202336,29.9,20.3,0.1,2.7,1.1,0.027,0.037,13-14
202730,25.4,16.6,0.1,2.5,1.4,0.043,0.053,13-14
2544,49.6,62.1,1.1,12.6,7.9,0.128,0.159,13-14
2571,16.8,22.4,0.1,3.5,2.1,0.095,0.122,13-14
203485,14.8,17.0,0.2,3.0,2.0,0.106,0.135,13-14
200811,12.3,5.8,0.1,1.4,0.6,0.026,0.047,13-14
101150,31.1,35.3,0.3,6.2,4.2,0.112,0.134,13-14
201601,12.4,10.3,0.0,1.3,0.7,0.045,0.058,13-14
2449,25.7,20.1,0.1,2.3,1.2,0.038,0.046,13-14
202337,19.6,14.9,0.2,1.6,1.3,0.055,0.066,13-14
