PLAYER_ID,SEASON
201976,21-22
1630172,21-22
201988,21-22
202331,21-22
200794,21-22
1630194,21-22
1628778,21-22
1630202,21-22
1627822,21-22
1630173,21-22
1629656,21-22
1629683,21-22
1630181,21-22
1629628,21-22
200765,21-22
203526,21-22
1629730,21-22
203493,21-22
202704,21-22
1629617,21-22
1626158,21-22
201937,21-22
1630306,21-22
203496,21-22
1629057,21-22
1630218,21-22
201577,21-22
203918,21-22
203585,21-22
1629641,21-22
1626220,21-22
1630612,21-22
200752,21-22
203497,21-22
1629060,21-22
201566,21-22
1627853,21-22
1630240,21-22
1630180,21-22
1626155,21-22
1630573,21-22
1630241,21-22
1630572,21-22
1630583,21-22
1630567,21-22
1630575,21-22
203816,21-22
1629635,21-22
1628400,21-22
201586,21-22
203552,21-22
1628983,21-22
1629003,21-22
1629783,21-22
1627885,21-22
1630536,21-22
1630219,21-22
203524,21-22
203915,21-22
1626169,21-22
201939,21-22
1628425,21-22
203500,21-22
1629004,21-22
204456,21-22
1629605,21-22
201959,21-22
1629659,21-22
1627752,21-22
1629611,21-22
1629056,21-22
203082,21-22
1626179,21-22
1630678,21-22
201152,21-22
203648,21-22
1630177,21-22
1629033,21-22
1628418,21-22
204025,21-22
203501,21-22
1627789,21-22
202699,21-22
203107,21-22
1628396,21-22
203503,21-22
1628470,21-22
1629027,21-22
1629309,21-22
1630200,21-22
1630544,21-22
1629682,21-22
1630570,21-22
1630235,21-22
1630243,21-22
1630286,21-22
2772,21-22
203504,21-22
1626168,21-22
1630530,21-22
202684,21-22
1628972,21-22
1629660,21-22
1629076,21-22
1629788,21-22
1629639,21-22
204020,21-22
1630179,21-22
1630169,21-22
1630178,21-22
1627820,21-22
1626145,21-22
1628962,21-22
2617,21-22
1630586,21-22
1630176,21-22
203506,21-22
1628427,21-22
1630249,21-22
201961,21-22
1627782,21-22
1628976,21-22
1629117,21-22
1628411,21-22
202083,21-22
203115,21-22
1626161,21-22
1626195,21-22
1629875,21-22
1630270,21-22
1630214,21-22
1629139,21-22
1630582,21-22
1628380,21-22
203897,21-22
1630285,21-22
1630192,21-22
1630533,21-22
1629597,21-22
