PLAYER_ID,SEASON
202689,15-16
203088,15-16
2570,15-16
202702,15-16
203145,15-16
203484,15-16
201142,15-16
708,15-16
201567,15-16
2755,15-16
202338,15-16
1626172,15-16
203114,15-16
2550,15-16
202691,15-16
977,15-16
201585,15-16
203123,15-16
2743,15-16
204001,15-16
203937,15-16
2594,15-16
200768,15-16
203124,15-16
202713,15-16
202681,15-16
200746,15-16
203934,15-16
202362,15-16
202498,15-16
204038,15-16
1626204,15-16
202730,15-16
2544,15-16
2571,15-16
203485,15-16
200811,15-16
101150,15-16
201601,15-16
203512,15-16
1626242,15-16
2449,15-16
202337,15-16
2736,15-16
1938,15-16
201188,15-16
1626273,15-16
101162,15-16
201158,15-16
202694,15-16
203935,15-16
201977,15-16
201596,15-16
1626209,15-16
203900,15-16
202693,15-16
201578,15-16
101107,15-16
203486,15-16
2440,15-16
2588,15-16
203521,15-16
203090,15-16
1897,15-16
203086,15-16
201563,15-16
203487,15-16
203077,15-16
201144,15-16
2399,15-16
2034,15-16
203488,15-16
203118,15-16
203101,15-16
203141,15-16
203956,15-16
2590,15-16
101145,15-16
1626149,15-16
1626167,15-16
101126,15-16
1737,15-16
202357,15-16
2403,15-16
203457,15-16
2555,15-16
201156,15-16
201587,15-16
203917,15-16
203999,15-16
202703,15-16
201593,15-16
202696,15-16
203943,15-16
1626181,15-16
202708,15-16
201564,15-16
201600,15-16
201956,15-16
203111,15-16
203490,15-16
200782,15-16
203798,15-16
203143,15-16
1626192,15-16
201976,15-16
202335,15-16
201988,15-16
2200,15-16
202331,15-16
200794,15-16
1718,15-16
203515,15-16
203112,15-16
1626154,15-16
200765,15-16
1626176,15-16
201196,15-16
200751,15-16
1626173,15-16
2446,15-16
203526,15-16
203492,15-16
101109,15-16
203493,15-16
202704,15-16
2210,15-16
1626158,15-16
201937,15-16
203496,15-16
203135,15-16
201577,15-16
203918,15-16
201155,15-16
1626178,15-16
101179,15-16
201579,15-16
200752,15-16
203497,15-16
203893,15-16
201566,15-16
201583,15-16
200797,15-16
203527,15-16
1626257,15-16
1626155,15-16
201619,15-16
2756,15-16
203930,15-16
201586,15-16
203508,15-16
203552,15-16
203498,15-16
203894,15-16
203499,15-16
2733,15-16
203963,15-16
202714,15-16
203524,15-16
201603,15-16
203915,15-16
201150,15-16
1626169,15-16
201939,15-16
2581,15-16
200779,15-16
203500,15-16
204456,15-16
203933,15-16
201959,15-16
204028,15-16
2419,15-16
203093,15-16
203082,15-16
1626179,15-16
200757,15-16
201152,15-16
203648,15-16
203080,15-16
201168,15-16
202353,15-16
1495,15-16
204025,15-16
203501,15-16
202389,15-16
202699,15-16
201962,15-16
2754,15-16
2225,15-16
203503,15-16
203100,15-16
2772,15-16
202344,15-16
203504,15-16
1626168,15-16
202684,15-16
203584,15-16
201951,15-16
203898,15-16
201946,15-16
204020,15-16
203092,15-16
201936,15-16
2199,15-16
1626145,15-16
2617,15-16
203506,15-16
1713,15-16
201961,15-16
202325,15-16
202083,15-16
203115,15-16
1626161,15-16
203186,15-16
204098,15-16
203897,15-16
2216,15-16
2585,15-16
