PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
1629685,2.1,0.4,0.7,0.545,0.3,0.4,1.1,0.5,1.0,0.2,0.2,20-21
202734,3.0,1.0,1.8,0.551,0.1,0.1,2.1,0.691,1.0,0.4,0.1,20-21
202334,0.1,0.0,0.1,0.333,0.0,0.0,0.1,0.667,0.0,0.0,0.0,20-21
1628410,3.3,0.8,1.6,0.494,0.5,0.5,2.2,0.657,1.1,0.2,0.2,20-21
203901,9.3,2.4,5.4,0.454,0.4,0.7,5.5,0.588,2.7,0.8,0.6,20-21
1629091,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.667,2.0,1.0,0.0,20-21
1630190,0.7,0.1,0.2,0.25,0.0,0.0,0.1,0.154,0.4,0.1,0.1,20-21
202683,0.2,0.1,0.2,0.571,0.0,0.0,0.2,1.133,0.0,0.0,0.0,20-21
202339,9.3,1.4,3.1,0.447,0.6,1.0,3.5,0.373,4.8,1.2,0.6,20-21
201569,10.1,2.9,5.0,0.582,1.3,1.6,7.3,0.722,3.3,0.6,0.8,20-21
1629672,4.1,0.8,1.9,0.432,0.5,0.8,2.2,0.53,1.3,0.2,0.4,20-21
101141,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20-21
203095,7.0,1.5,3.0,0.516,0.8,1.1,4.0,0.579,2.7,0.8,0.5,20-21
1630267,3.9,0.4,0.9,0.383,0.3,0.3,1.0,0.266,2.4,0.6,0.3,20-21
1628402,3.6,0.9,2.0,0.456,0.3,0.4,2.2,0.607,1.0,0.3,0.4,20-21
1626163,2.3,0.5,1.0,0.479,0.2,0.3,1.2,0.519,1.0,0.1,0.1,20-21
1628412,7.0,1.3,3.8,0.333,0.8,1.0,3.3,0.464,2.5,1.0,0.3,20-21
1628373,0.9,0.1,0.3,0.273,0.1,0.2,0.3,0.333,0.4,0.1,0.0,20-21
1627832,14.8,1.5,3.8,0.38,1.5,1.8,4.5,0.306,8.9,2.0,0.7,20-21
1630273,0.3,0.1,0.2,0.333,0.1,0.1,0.2,0.5,0.1,0.0,0.0,20-21
1627788,3.2,0.5,1.4,0.351,0.4,0.5,1.4,0.421,1.2,0.3,0.3,20-21
1629216,2.9,0.6,1.2,0.5,0.1,0.1,1.3,0.435,1.4,0.4,0.2,20-21
1630466,2.7,0.7,1.3,0.538,1.1,1.2,2.7,1.0,0.6,0.2,0.1,20-21
202066,2.3,0.5,0.9,0.491,0.1,0.1,1.1,0.465,1.1,0.3,0.2,20-21
1629726,0.4,0.0,0.2,0.3,0.0,0.0,0.1,0.32,0.2,0.1,0.0,20-21
1629109,0.4,0.0,0.1,0.2,0.1,0.1,0.2,0.4,0.2,0.0,0.0,20-21
203914,5.1,0.9,2.2,0.425,0.6,0.8,2.5,0.497,1.9,0.4,0.4,20-21
1627780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-21
1629018,3.5,1.1,2.4,0.442,0.5,0.6,2.7,0.751,0.7,0.3,0.2,20-21
201588,6.1,1.3,2.4,0.548,0.6,0.7,3.4,0.549,2.5,0.6,0.6,20-21
1627777,2.0,0.5,1.0,0.479,0.2,0.2,1.2,0.585,0.7,0.2,0.1,20-21
