PLAYER_ID,SEASON
203200,20-21
1628382,20-21
1629713,20-21
1628383,20-21
1629620,20-21
1626159,20-21
203994,20-21
1629752,20-21
1630231,20-21
1629644,20-21
1630211,20-21
1626157,20-21
202695,20-21
1628966,20-21
1629103,20-21
1629640,20-21
1629833,20-21
203482,20-21
1626162,20-21
202689,20-21
1629134,20-21
1629026,20-21
203145,20-21
203484,20-21
201142,20-21
1628989,20-21
1628995,20-21
201567,20-21
1629645,20-21
1626172,20-21
203920,20-21
203114,20-21
1629017,20-21
1630165,20-21
1629681,20-21
1630184,20-21
1628961,20-21
1627739,20-21
204001,20-21
203937,20-21
1629657,20-21
1628398,20-21
200768,20-21
202681,20-21
200746,20-21
1630163,20-21
1630205,20-21
1629013,20-21
204038,20-21
1626204,20-21
1628374,20-21
2544,20-21
1629022,20-21
1628366,20-21
101150,20-21
1629663,20-21
1629652,20-21
1629029,20-21
1629677,20-21
1628379,20-21
1628436,20-21
1630201,20-21
1627763,20-21
1627736,20-21
1630238,20-21
1628370,20-21
1629603,20-21
201188,20-21
202694,20-21
203935,20-21
1628365,20-21
202693,20-21
1630210,20-21
1629716,20-21
1627737,20-21
1628963,20-21
1630222,20-21
203486,20-21
1629680,20-21
1629744,20-21
203521,20-21
203090,20-21
1629622,20-21
1628467,20-21
203086,20-21
1629662,20-21
203487,20-21
1629008,20-21
1628969,20-21
201144,20-21
1628455,20-21
203488,20-21
203118,20-21
1628970,20-21
1629011,20-21
1629671,20-21
1628964,20-21
1628420,20-21
1626149,20-21
1629021,20-21
1629650,20-21
1628539,20-21
1626167,20-21
1630230,20-21
1629642,20-21
1630268,20-21
1630207,20-21
1630233,20-21
1629675,20-21
202357,20-21
203457,20-21
1629651,20-21
1630208,20-21
1629638,20-21
1630185,20-21
201587,20-21
1629740,20-21
203999,20-21
202696,20-21
203943,20-21
1626181,20-21
203658,20-21
1628384,20-21
1630167,20-21
1630168,20-21
1629052,20-21
203490,20-21
200782,20-21
1629023,20-21
1628408,20-21
1627783,20-21
1626192,20-21
201976,20-21
1627775,20-21
202335,20-21
1630172,20-21
201988,20-21
202331,20-21
200794,20-21
1630194,20-21
1628778,20-21
1630202,20-21
1630173,20-21
1626188,20-21
1629683,20-21
1630181,20-21
1629628,20-21
200765,20-21
203526,20-21
1629034,20-21
1629730,20-21
203493,20-21
202704,20-21
1629617,20-21
1626158,20-21
201937,20-21
203496,20-21
1629606,20-21
1629057,20-21
1630218,20-21
201577,20-21
1629066,20-21
203918,20-21
203585,20-21
1629641,20-21
1626178,20-21
1626220,20-21
200752,20-21
203497,20-21
1629060,20-21
201566,20-21
1627853,20-21
1630240,20-21
1630180,20-21
1630241,20-21
1630253,20-21
1629635,20-21
1628400,20-21
201586,20-21
203552,20-21
1628983,20-21
1629003,20-21
1627885,20-21
1628414,20-21
1630219,20-21
203524,20-21
203915,20-21
1626169,20-21
201939,20-21
1628425,20-21
203500,20-21
1629004,20-21
1628388,20-21
204456,20-21
203933,20-21
1629605,20-21
201959,20-21
1629659,20-21
1627752,20-21
1629611,20-21
1629056,20-21
1628390,20-21
203082,20-21
1626179,20-21
201152,20-21
203648,20-21
1630177,20-21
1629033,20-21
1628418,20-21
1627748,20-21
204025,20-21
203501,20-21
1627789,20-21
202699,20-21
203107,20-21
1628396,20-21
203503,20-21
1628470,20-21
1629027,20-21
1630200,20-21
1629682,20-21
1630235,20-21
2772,20-21
203504,20-21
1626168,20-21
202684,20-21
1628972,20-21
1629660,20-21
1630234,20-21
1630189,20-21
1629076,20-21
1629639,20-21
204020,20-21
1630179,20-21
1630169,20-21
1630178,20-21
1626145,20-21
1628962,20-21
2617,20-21
1630176,20-21
203506,20-21
1629738,20-21
1628427,20-21
201961,20-21
1628976,20-21
1629117,20-21
1628411,20-21
202083,20-21
203115,20-21
1630266,20-21
1626161,20-21
1626195,20-21
1630214,20-21
1627812,20-21
1629139,20-21
203897,20-21
1630192,20-21
1629627,20-21
