PLAYER_ID,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,SEASON
203925,2.0,1.4,1.3,4.7,11.8,9.6,6.9,32.8,18-19
204060,1.8,1.2,1.0,3.8,10.2,7.4,7.4,30.6,18-19
203954,3.3,4.1,1.5,13.1,11.8,8.7,10.1,32.9,18-19
1628381,2.7,4.2,1.9,13.0,13.5,8.9,11.1,32.3,18-19
203089,0.6,1.1,0.1,2.9,3.6,3.3,2.9,9.7,18-19
204066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-19
203098,0.4,0.0,0.3,0.5,4.0,3.5,2.8,13.5,18-19
202322,3.6,0.9,3.1,9.4,13.0,11.3,10.9,34.6,18-19
1628405,0.8,0.9,0.5,3.5,3.5,1.6,2.5,7.6,18-19
1629140,0.8,2.0,1.0,5.3,4.2,4.3,4.5,15.2,18-19
202720,0.6,0.6,0.2,2.6,4.1,2.0,1.9,10.9,18-19
1628413,0.4,1.1,0.7,2.0,6.1,3.6,4.7,16.2,18-19
201973,1.1,1.2,1.1,2.0,6.0,4.5,5.2,16.4,18-19
202685,1.8,3.3,0.4,10.8,8.2,5.7,8.5,20.7,18-19
1628371,1.7,1.4,1.2,3.7,8.6,5.9,8.2,26.4,18-19
203613,1.2,0.6,0.8,3.0,6.8,4.8,5.7,18.7,18-19
1628395,0.3,0.5,0.5,2.3,4.8,3.5,4.2,11.6,18-19
203903,2.6,1.4,1.6,6.7,9.7,7.0,7.2,28.6,18-19
1628070,0.2,0.2,0.2,0.5,3.3,1.3,2.0,5.0,18-19
203895,1.0,0.5,0.9,2.1,3.9,3.6,3.9,14.4,18-19
1626296,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,18-19
101181,0.2,0.2,0.0,0.4,4.7,3.0,3.2,13.1,18-19
1628404,1.8,0.7,2.3,2.7,9.1,7.0,7.5,26.2,18-19
1628367,1.8,0.9,1.8,5.7,9.8,8.4,8.4,26.5,18-19
1629006,1.6,0.8,1.6,3.0,7.4,6.8,7.1,25.1,18-19
1626196,2.5,1.3,1.6,4.9,12.5,9.9,9.2,29.9,18-19
201950,2.9,1.5,2.6,11.2,13.5,10.1,10.5,36.8,18-19
1627823,0.7,1.2,0.7,1.9,5.6,5.2,4.8,18.9,18-19
