PLAYER_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PIE,SEASON
1627736,109.9,94.4,15.5,0.098,1.38,11.3,0.032,0.064,0.05,8.2,0.514,0.536,0.086,16-17
202412,86.0,125.5,-39.5,0.143,1.0,9.5,0.073,0.0,0.0,9.5,0.2,0.239,0.006,16-17
1938,109.8,100.3,9.5,0.199,1.91,24.0,0.022,0.099,0.06,12.6,0.491,0.532,0.087,16-17
201188,107.7,106.7,1.0,0.246,2.04,18.7,0.024,0.167,0.094,9.2,0.503,0.554,0.151,16-17
1626273,102.2,109.9,-7.7,0.311,2.74,35.4,0.008,0.102,0.051,12.9,0.397,0.417,0.066,16-17
101162,112.1,108.6,3.5,0.065,1.02,12.3,0.093,0.243,0.168,12.1,0.579,0.593,0.11,16-17
201158,106.9,107.5,-0.6,0.131,2.1,16.4,0.008,0.093,0.05,7.8,0.512,0.566,0.088,16-17
1627875,89.0,115.2,-26.2,0.13,1.5,17.6,0.0,0.151,0.0,11.8,0.357,0.614,0.08,16-17
202694,104.3,106.3,-2.0,0.095,1.84,12.0,0.027,0.116,0.069,6.5,0.477,0.508,0.08,16-17
203935,108.3,105.3,3.0,0.226,2.29,26.4,0.032,0.092,0.062,11.5,0.422,0.486,0.082,16-17
