PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
201203,0.3,0.1,0.1,4.19,4.19,4.2,13-14
201986,0.8,0.5,0.4,4.79,5.22,4.31,13-14
101126,1.4,0.7,0.7,4.29,4.59,3.99,13-14
203489,1.6,0.9,0.7,4.4,4.88,3.9,13-14
1737,0.4,0.2,0.2,3.82,3.82,3.82,13-14
203517,0.4,0.2,0.2,4.35,4.6,4.08,13-14
2403,1.9,1.0,0.9,3.95,4.12,3.8,13-14
201979,1.2,0.7,0.6,4.52,4.89,4.15,13-14
2555,1.2,0.7,0.6,4.49,4.95,4.05,13-14
201156,1.9,1.0,0.9,4.14,4.46,3.84,13-14
201587,2.7,1.5,1.2,4.43,4.82,4.03,13-14
201593,2.0,1.0,1.0,3.99,4.05,3.92,13-14
202696,2.1,1.2,1.0,4.05,4.32,3.77,13-14
202708,1.8,0.9,0.8,4.34,4.66,4.02,13-14
201564,1.7,0.9,0.8,4.03,4.34,3.72,13-14
203136,0.3,0.2,0.1,4.17,4.1,4.25,13-14
201600,1.3,0.7,0.6,3.98,4.36,3.63,13-14
201956,1.3,0.7,0.6,4.47,4.95,4.02,13-14
203111,0.6,0.3,0.3,4.18,4.3,4.06,13-14
201785,0.6,0.3,0.3,4.25,4.33,4.17,13-14
203490,0.6,0.3,0.3,4.49,4.8,4.17,13-14
200782,2.1,1.1,1.0,4.12,4.2,4.03,13-14
203143,1.4,0.8,0.7,4.49,4.58,4.39,13-14
201976,2.3,1.2,1.1,4.5,4.81,4.2,13-14
202335,1.6,0.9,0.8,4.14,4.33,3.95,13-14
201988,1.5,0.8,0.7,4.83,5.21,4.48,13-14
2200,2.1,1.1,1.0,3.99,4.26,3.74,13-14
202331,2.6,1.4,1.2,4.27,4.54,3.98,13-14
200794,2.3,1.2,1.1,4.17,4.51,3.83,13-14
1718,1.7,0.9,0.8,3.67,3.89,3.44,13-14
203544,1.3,0.7,0.6,4.17,4.47,3.87,13-14
203103,0.9,0.5,0.4,4.28,4.52,4.05,13-14
203491,0.6,0.3,0.3,4.07,4.2,3.94,13-14
203515,1.1,0.6,0.5,4.36,4.65,4.08,13-14
203112,1.0,0.5,0.5,4.43,4.57,4.28,13-14
203113,1.1,0.6,0.5,4.39,4.64,4.14,13-14
202347,1.3,0.7,0.6,4.25,4.35,4.13,13-14
200765,2.2,1.2,1.0,3.95,4.24,3.65,13-14
201196,1.8,1.0,0.8,4.14,4.58,3.69,13-14
200751,2.1,1.1,1.0,4.21,4.59,3.85,13-14
1740,1.2,0.6,0.6,4.33,4.55,4.12,13-14
2446,0.5,0.3,0.2,4.2,4.32,4.06,13-14
951,1.9,1.0,0.9,4.22,4.45,4.0,13-14
203492,1.5,0.9,0.6,4.48,4.88,4.04,13-14
101109,2.1,1.1,1.0,4.09,4.31,3.86,13-14
203493,0.7,0.3,0.3,4.32,4.51,4.14,13-14
2501,1.1,0.6,0.5,4.1,4.12,4.09,13-14
202704,2.0,1.0,0.9,4.12,4.52,3.74,13-14
202130,0.4,0.2,0.2,4.31,4.75,3.82,13-14
2210,1.8,1.0,0.8,4.05,4.13,3.97,13-14
203495,0.2,0.1,0.1,4.34,4.77,3.92,13-14
201937,2.4,1.3,1.1,4.45,4.89,3.99,13-14
203133,0.9,0.5,0.4,4.54,4.81,4.25,13-14
203496,0.3,0.2,0.2,4.26,4.92,3.75,13-14
203135,1.2,0.6,0.6,4.2,4.56,3.88,13-14
201577,2.2,1.1,1.1,4.17,4.27,4.07,13-14
201155,1.8,0.9,0.8,3.96,4.14,3.78,13-14
2427,0.7,0.4,0.4,4.19,4.27,4.11,13-14
200758,0.5,0.2,0.2,4.27,4.26,4.2,13-14
101179,0.9,0.5,0.4,4.47,4.78,4.16,13-14
101142,1.2,0.6,0.6,3.83,3.92,3.77,13-14
201579,1.9,1.0,0.9,3.91,4.0,3.82,13-14
2767,0.1,0.1,0.1,3.75,4.12,3.19,13-14
203091,0.2,0.1,0.1,4.09,3.8,4.42,13-14
200752,2.4,1.3,1.1,4.14,4.28,3.99,13-14
203497,0.7,0.4,0.3,4.29,4.54,4.04,13-14
201566,2.2,1.2,1.0,4.24,4.73,3.78,13-14
201583,2.4,1.3,1.1,4.07,4.53,3.64,13-14
101155,0.5,0.3,0.2,4.21,4.36,4.05,13-14
200797,0.6,0.3,0.3,4.31,4.51,4.15,13-14
203527,1.6,0.8,0.8,4.3,4.73,3.92,13-14
2223,1.4,0.7,0.7,4.24,4.39,4.09,13-14
2756,0.4,0.2,0.2,4.64,4.28,5.08,13-14
203816,0.3,0.1,0.1,4.43,5.73,3.31,13-14
201586,2.3,1.2,1.1,4.11,4.4,3.84,13-14
203508,0.5,0.3,0.3,4.57,4.96,4.19,13-14
203552,0.5,0.3,0.2,4.64,4.89,4.32,13-14
203498,0.6,0.3,0.3,4.38,4.39,4.36,13-14
2203,1.5,0.7,0.7,4.34,4.51,4.17,13-14
202197,0.4,0.2,0.2,4.6,5.19,4.02,13-14
203499,0.8,0.4,0.4,4.61,4.78,4.42,13-14
200769,0.6,0.3,0.3,4.41,4.69,4.12,13-14
2733,1.8,1.0,0.8,4.25,4.59,3.91,13-14
101183,0.5,0.2,0.2,4.12,4.42,3.97,13-14
1890,2.2,1.2,1.1,4.2,4.4,4.01,13-14
200761,1.6,0.8,0.8,4.57,4.79,4.37,13-14
202714,1.6,0.8,0.7,4.59,5.09,4.11,13-14
203524,0.5,0.3,0.3,4.08,4.15,4.0,13-14
200780,0.6,0.3,0.3,4.45,4.76,4.28,13-14
201150,2.2,1.1,1.0,4.23,4.65,3.84,13-14
201939,2.6,1.4,1.2,4.26,4.79,3.78,13-14
1536,0.7,0.4,0.4,3.78,4.19,3.43,13-14
2581,2.0,1.1,0.9,4.45,4.89,4.01,13-14
959,1.6,0.8,0.7,4.5,5.05,3.98,13-14
200779,0.7,0.4,0.3,4.38,4.78,3.95,13-14
203500,1.1,0.6,0.5,4.37,4.61,4.15,13-14
201959,1.9,1.0,0.9,4.01,4.18,3.82,13-14
2419,1.7,1.0,0.8,4.1,4.25,3.93,13-14
203093,1.9,1.0,0.9,4.27,4.6,3.94,13-14
203082,1.9,1.0,0.9,4.37,4.57,4.17,13-14
