PLAYER_ID,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,SEASON
201959,43.4,27.6,1.2,1.68,0.53,0.301,3.2,6.8,6.5,13-14
2419,36.8,27.9,1.5,2.48,1.15,0.162,1.1,1.4,1.5,13-14
203093,40.7,22.5,1.3,1.93,1.02,0.298,1.8,1.1,5.6,13-14
203082,29.1,22.1,1.1,2.29,1.56,0.375,0.4,0.0,0.9,13-14
200757,26.9,20.0,1.1,2.41,1.27,0.234,0.9,0.3,1.5,13-14
201152,68.8,40.5,2.1,1.82,0.71,0.261,4.0,5.0,6.7,13-14
203080,19.0,9.6,0.6,1.75,0.65,0.255,1.6,0.6,2.8,13-14
201168,36.2,22.0,0.9,1.48,0.45,0.226,3.3,2.8,7.2,13-14
1495,59.6,39.7,1.8,1.8,0.53,0.254,7.4,7.4,8.1,13-14
203501,27.7,17.7,0.9,2.05,1.13,0.368,0.4,0.1,0.5,13-14
202389,33.7,16.9,0.9,1.52,0.26,0.279,3.1,2.9,8.0,13-14
202699,45.9,25.0,1.7,2.18,1.04,0.319,1.4,2.4,3.3,13-14
201962,24.8,12.6,1.6,3.85,3.86,0.16,0.4,0.1,0.6,13-14
2754,29.4,20.6,1.1,2.28,1.43,0.306,1.1,0.2,2.8,13-14
203502,4.3,2.0,0.1,1.94,0.88,0.242,0.0,0.2,1.0,13-14
203183,3.7,2.7,0.1,1.77,1.27,0.545,0.7,0.3,0.3,13-14
2225,75.9,31.4,6.7,5.26,5.69,0.22,1.8,0.2,1.0,13-14
203503,17.7,14.3,0.7,2.35,1.42,0.254,0.2,0.0,0.2,13-14
203100,49.9,24.2,3.3,3.94,3.52,0.261,0.6,0.2,1.9,13-14
203129,7.5,4.7,0.3,2.54,1.53,0.144,0.1,0.2,0.4,13-14
203315,14.6,5.3,1.2,5.11,5.38,0.188,0.3,0.0,0.3,13-14
2566,19.1,12.5,0.7,2.07,1.01,0.285,0.5,0.9,0.9,13-14
2772,50.8,38.2,1.7,2.05,1.17,0.285,1.0,0.7,2.1,13-14
